listing_id,id,date,reviewer_id,reviewer_name,comments
25786,34083960,04-06-2015,9837624,Lara,he is a very nice and easy-going person. I had a great connection with him. I can fully recommend that accommodation
25786,34242089,06-06-2015,2728319,Ivelina,Staying at Pedro's place was a unique experience. Everything in his house has a story behind it and there is cupboard full with body and mind- expanding books. Pedro is very considerate and attentive and made my stay very pleasant and relaxing! 
25786,35302117,17-06-2015,31577473,Silke,"The flat is simple but clean, very nice furnishing, nice building with great surroundings (many shops, cafes, bars etc.) and good location for starting your excursions with two metro stations nearby and some attractions even in walking distance.
Pedro is an attentive host, very helpful and easy-going. Don't miss his massage, it's a great experience!"
25786,35473479,19-06-2015,29316145,Charlotte,"Pedro's place is no frills, extremely affordable & in a fantastic location. He is very welcoming, gave us good recommendations on where to eat, places to go in the city. He is a really good host."
25786,36033279,24-06-2015,34200285,Isabelle,"Merci Pedro, tu nous accueilli dans ta maison...nous nous y sommes senti comme chez nous. Merci aussi de ces temps de partage trop peu nombreux dus à notre envie de découvrir Barcelone. Ton appartement est idéalement situé. Plein de belles choses à toi"
25786,36479505,28-06-2015,36540919,Seynabou,"Me and my friend really enjoy the stay at Pedro.  He was so kind and helpful. You come in and you feel comfortable. Smells always good and it s clean.The room is small, but it s ok for a short stay. Pedro is a nice guy and generously he shares a lot. Also he don t have so many rules that is why you feel like home."
25786,36595172,29-06-2015,3738468,Helene,"Great host,  Pedro really makes you feel at home.  His place is also in great location,  in cool area and near to the main places. Being a bodyworker myself,  we had an treatment exchange and I can thoroughly recommend him!"
25786,38289035,14-07-2015,7279909,Elisa,"I spent five days in Pedro s flat. It was an amazing experience.  He is really welcoming and open minded. The flat, which is situated in a very nice district, is beautiful and the bedroom is big. Recommended!"
25786,38514036,16-07-2015,34894883,Yaohua,"Pedro is very warm, nice and friendly. Great location and tiny apartment!"
25786,38912043,19-07-2015,22289660,Vlad,"Apartment in the central district of the city, very atmospheric quarter, charming square just around the corner. Pedro - welcoming and very friendly owner, I was pleased to meet with him, exactly as I imagined real resident of this magnificent city."
25786,40128746,28-07-2015,6889952,Ina,"Pedro is a very uncomplicated, relaxed and helpful guy. The room is nice and basic and I just loved the area of Gracia. I guess everything else has been said many times by other people before. "
25786,40947221,03-08-2015,6282713,Christophe,"This is the second time I stayed at Pedro's place, and this was again a great stay.
Pedro is a wonderful person, who welcomes you with great kindness and freedom. 
I felt welcome and in a warm  home.
The room is simple but very clean. It's the kind of simplicity I like.
And I highly recommend his massages!"
25786,42169804,11-08-2015,5793892,Катя,"My staying at Pedro's apartment was really cool! Pedro is very easy in communicate and flexible. His specially energy and so soft internal freedom are very pleasing for being at this place. 
The room is much better in real life. I really like a district - it's close to a square which have a lot of cozy cafe and place for a timespending. 
Especially my thankx to Pedro for his english - it's really rarity in Spain.
So I recommend to everybody this home)"
25786,42439465,13-08-2015,20801489,Heng,"Pedro is a very friendly guy,the apartment is  in the city center . I enjoyed it . "
25786,43537525,20-08-2015,36847791,Jesper Krogh,"My girlfriend and I had a lovely stay at Pedro's apartment. Pedro is a fun, open and very warm man. We really liked staying there. The room is fine and you feel like home in Pedro's place. The location is good too. 
Not one negative about our stay. "
25786,44014823,23-08-2015,6241366,Cecile,"Mon séjour chez Pedro a été très agréable! 
Son appartement est très bien placé dans le quartier de Gracia qui est plus local et super sympa. Pedro est extrêmement accueillant et intéressant. 
Je recommande vivement ! 
Merci Pedro !  "
25786,44592076,27-08-2015,37416347,Marco,"Pedro is super! He's very easy going and kind. He really let you feel as you were at your own place. The location is brilliant, since you are close to everywhere, either if you wanna walk or catch the metro. The flat is essential, but good (you have everything you need) and clean. Recommended!"
25786,45427649,02-09-2015,42175663,Ursula,"Chez Pedro ... c'est comme on dit chez moi "" mi casa es tu casa"" ...C'est un endroit vraiment superbe très bien situé .. le métro n'est pas loin ainsi que les bus ...c'est très près du centre... il y a des placettes avec des bancs tout autour où l'on peut prendre une glace ...après des longues marches dans la ville ...Pedro est une personne exceptionnelle qui gagne à être (Website hidden by Airbnb) qui sait avec un peu de chance il vous ferra découvrir d'autres univers.."
25786,45754903,05-09-2015,8683083,Matthew,Pedro was really accommodating and made me feel very welcome from the start. The room was perfect and exactly as described. I ejoyed my stay in Gracia with Pedro.
25786,45968757,07-09-2015,2220378,Leticia,"Sientiendolo mucho no me pude alojar en casa de Pedro, pero en todo momento hubo contacto y facilidad de comunicacion
espero poder hacerlo en otra ocasion
leticia"
25786,46453190,10-09-2015,35997299,Flora,Pedro is very friendly and easy going. The flat is exactly as described and great location! Check in and check out was very flexible. 
25786,46933753,14-09-2015,38784195,Kevin,"Pedro is an excellent host - incredibly friendly and helpful, you could not ask for better. Every door is open at Pedro's as he makes you feel like you've lived there years - a home away from home. 

The room itself is basic, yet more than adequate with a nice balcony looking out onto one of Gracia's narrow streets. It's a fantastic location in a really lively district of Barcelona, more locals/fewer tourists basically, with some lovely restaurants and bars - just ask Pedro for a recommendation. For the combination of price, location and advice, you're highly unlikely to do better."
25786,47838001,21-09-2015,2008673,Julien,"Best host ever in the best area of BCN!!! I stayed a week at Pedro's place during my 1st week (at work) in BCN and it was like being home! 
Pedro is super nice and friendly! Do not hesitate, go visit him and... Maybe enjoy a massage ;)
Saludos Amigo!!!"
25786,50890057,15-10-2015,43868704,Erick,"Si metieras en una licuadora las palabras: ""easy going"", ""buen rollo"", ""calidad humana"", ""simpatía"" y ""buenos consejos"", probablemente saldría algo muy parecido a Pedro. Excelente experiencia, ubicación excepcional y gran anfitrión. Gracias por todo Pedro! Y al resto, ultra recomendable. 

Saludo!"
